text	id	sentiment	annotator	annotation_id	created_at	updated_at	lead_time
@rafzanfazren Bertuahnya you sis	66440	Positive	17	1481	2022-01-23T11:37:26.421581Z	2022-01-23T11:37:26.421598Z	1.59
Lembik terus weh	66439	Negative	17	1480	2022-01-23T11:37:24.475150Z	2022-01-23T11:37:24.475157Z	1.453
Buat yang qrt duh aku ga expect bakal banyak yang qrt https://t.co/n6kVc2MYdI	66438	Positive	17	1479	2022-01-23T11:37:22.666952Z	2022-01-23T11:37:22.666960Z	6.538
Kajang pak malau kajang berlipat, Kajang hamba mengkuang layu, Dagang pak malay dagang berempat, Dagang hamba musafir lalu	66437	Neutral	17	1478	2022-01-23T11:37:15.746482Z	2022-01-23T11:37:15.746497Z	7.688
Dulu zaman kena marah tak hafal sifir pegang buku tulis baca yg cover blakang tu sambil menangis kat bucu bilik	66436	Negative	17	1477	2022-01-23T11:37:07.668869Z	2022-01-23T11:37:07.668878Z	5.023
Lapar dan mengantuk	66435	Negative	17	1476	2022-01-23T11:37:02.286424Z	2022-01-23T11:37:02.286440Z	10.587
Riweh nya	66433	Neutral	17	1474	2022-01-23T11:36:48.200362Z	2022-01-23T11:36:48.200378Z	3.753
Yong tau foo goreng dengan mee wantan subang ria mesti rindu aku kan	66432	Positive	17	1473	2022-01-23T11:36:44.075459Z	2022-01-23T11:36:44.075471Z	2.426
@501Awani Salam Takziah	66431	Negative	17	1472	2022-01-23T11:36:41.276453Z	2022-01-23T11:36:41.276466Z	26.359
@QaiSuhaimi___ Kahkah..kasut2 rare ni mmg menggugat..cuma laju x laju je tgn tekan nk beli tu	66430	Positive	17	1471	2022-01-23T11:36:14.473959Z	2022-01-23T11:36:14.473968Z	7.984
ya allah seronoknya dapat baringggggg	66429	Positive	17	1470	2022-01-23T11:36:06.141943Z	2022-01-23T11:36:06.141955Z	1.202
@izzatjamok suria sebatang dengan teh tarik	66428	Neutral	17	1469	2022-01-23T11:36:04.581370Z	2022-01-23T11:36:04.581384Z	2.635
Sabah State Gov under state program akan agih 10,000 laptops for hardcore poor students. Data pelajar kurang mampu throughout Sabah ni adalah dari e-kasih.	66427	Positive	17	1468	2022-01-23T11:36:01.584384Z	2022-01-23T11:36:01.584399Z	4.739
"Ada quote yg mungkin kalian suka~ ""Menyakiti hati seseorang itu seperti melempar batu ke lautan, Mudah sekali, Tapi apakah kamu tau . . . Seberapa dalam batu itu tenggelam?"" #IkatanCinta #IkatanCintaEp309"	66426	Neutral	17	1467	2022-01-23T11:35:56.511516Z	2022-01-23T11:35:56.511531Z	5.297
Ehh Huda mai balik umah umi .... #rinduawakseparuhnyawa	66425	Positive	17	1466	2022-01-23T11:35:50.830258Z	2022-01-23T11:35:50.830273Z	3.504
Gosok... Cuci... Basuh... Guna semula... https://t.co/GGivWLJuy7	66424	Neutral	17	1465	2022-01-23T11:35:46.972244Z	2022-01-23T11:35:46.972257Z	2.143
@WALLSOFBLACK sik askm	66423	Neutral	17	1464	2022-01-23T11:35:44.533264Z	2022-01-23T11:35:44.533279Z	1.173
@loqi38 @MusytaqAshari Jadi sekarang ni siapa yang boleh tentukan siapa yang boleh motivasi orang siapa yang tak? https://t.co/qdUyPlyXGN	66422	Negative	17	1463	2022-01-23T11:35:42.984402Z	2022-01-23T11:35:42.984417Z	2.043
@RinaMohdHarun @MuhyiddinYassin nak tanya #Sabah sebagai Wilayah berapa keluarga Wanita Tunggal dapat? 10K bakul ini untuk seluruh #Malaysia ker? tak cukup ni @anwaribrahim @madiustangau @hannahyeoh @SyedSaddiq @GobindSinghDeo @FelixJSaang @EwonBenedick https://t.co/nDNsc0nbts	66421	Negative	17	1462	2022-01-23T11:35:40.580177Z	2022-01-23T11:35:40.580192Z	3.569
@laalllaaauraa Cibiru juga udah ditutup polisi , buah batu sama pasir kaliki disegel satpol pp malah	66420	Negative	17	1461	2022-01-23T11:35:36.462333Z	2022-01-23T11:35:36.462348Z	1.946
Jumlah kes positif COVID-19 yang dicatatkan pada hari ini 9 Jun 2021 di seluruh negara, Pahang dan Kuantan. https://t.co/x0medHC9yy	66419	Neutral	17	1460	2022-01-23T11:35:34.171348Z	2022-01-23T11:35:34.171361Z	1.365
CassToff KYCINE AllStarSayaSaASAP https://t.co/Y6vBkC0K0m	66418	Neutral	17	1459	2022-01-23T11:35:32.463016Z	2022-01-23T11:35:32.463031Z	1.868
Wujud lagi ke Skuad Bridged Gempur Pemuda BN ni?	66417	Neutral	17	1458	2022-01-23T11:35:30.230515Z	2022-01-23T11:35:30.230527Z	2.802
Satu kluster baharu Covid-19 dilaporkan di Pahang hari ini. Kluster Jaya Gading Sumber: Jabatan Kesihatan Negeri Pahang. https://t.co/dLN3sMRmYn	66416	Negative	17	1457	2022-01-23T11:35:27.065088Z	2022-01-23T11:35:27.065101Z	1.622
@asyrafsaharudin Macam dah terlambat start episode 1 ni	66415	Negative	17	1456	2022-01-23T11:35:25.061860Z	2022-01-23T11:35:25.061884Z	3.144
saya lebih suka bini bijak dari saya, biarlah nak belajar sampai phd pon saya sanggup tunggu. Bukan setakat bijak, https://t.co/He7RB97TB0	66414	Positive	17	1455	2022-01-23T11:35:21.542238Z	2022-01-23T11:35:21.542254Z	5.735
Thank you encik sebab tweet macam ni. Kesian tengok adik saya clueless sebab dah 8 hari positif tapi belum dapat feedback dari kkm dan pakai gelang. Hanya kuarantin di rumah. Dia sedang menghadapi kesukaran bernafas. Hari ini lepas pergi CAC mereka terus bawak ke hospital.	66413	Negative	17	1454	2022-01-23T11:35:15.440370Z	2022-01-23T11:35:15.440385Z	4.005
Saya dapat interview kat pejabat tanah padang terap! 23/5 - Hantar resume 4/6- Dapat interview dah!! cepat kan? Hasil beli resume kreatif pakej rm22 je Berbaloi jimat pulak tu! Nak cuba pakai resume kreatif apply kerja? Tak yakin dengan Resume? https://t.co/Cgxkxw50FB	66412	Positive	17	1453	2022-01-23T11:35:11.073447Z	2022-01-23T11:35:11.073458Z	3.849
jok.jomik by ya allah alh sbabk sabah ne k .adar cok huldum ya https://t.co/bL3mXU3P3J	66411	Neutral	17	1452	2022-01-23T11:35:06.837939Z	2022-01-23T11:35:06.837950Z	4.044
Dh setahun pandemic ni, hr ni first time aku beli mask sekotak	66410	Neutral	17	1451	2022-01-23T11:35:02.429825Z	2022-01-23T11:35:02.429838Z	3.72
kh3 Kairi with long hair #kairi #kh #KingdomHearts https://t.co/z6qgRnf8Kf	66409	Neutral	17	1450	2022-01-23T11:34:51.099833Z	2022-01-23T11:34:51.099848Z	9578.566
@hafizuddingh Penat wey... Dah 8 minggu dah ni nak campur lagi 6 minggu	66407	Negative	17	1430	2022-01-23T08:55:04.943143Z	2022-01-23T08:55:04.943157Z	2.991
@noorfarhanaaa Haaa meriah lain mcm rata2 dok sembang	66406	Positive	17	1429	2022-01-23T08:55:01.592081Z	2022-01-23T08:55:01.592095Z	3.956
Doa khusus ummi ke anok dio yang nakal ni	66405	Positive	17	1428	2022-01-23T08:54:57.297264Z	2022-01-23T08:54:57.297276Z	2.452
@karamelxyz Masih #LinearGang skarang Kiwi nampak sedap sial https://t.co/a8Rsh0Si9t	66404	Positive	17	1427	2022-01-23T08:54:54.488705Z	2022-01-23T08:54:54.488717Z	2.284
last masuk sini 2019. rindu cinema MP Melaka	66403	Positive	17	1426	2022-01-23T08:54:51.852506Z	2022-01-23T08:54:51.852518Z	1.609
"unimapian: ""makan mana?"" ""mak lampir"""	66402	Neutral	17	1425	2022-01-23T08:54:49.879151Z	2022-01-23T08:54:49.879165Z	4.285
Hari ketiga Azwar Baheera tanpa pampers. Fuhh mencabar ea	66401	Neutral	17	1424	2022-01-23T01:55:55.399383Z	2022-01-23T01:55:55.399391Z	4.611
@SinarOnline Sekarang Rakyat Jelata mengalami kesusahan. Tidak dapat bekerja dan banyak perniagaan telah gulung tikar	66400	Negative	17	1423	2022-01-23T01:55:50.330010Z	2022-01-23T01:55:50.330024Z	40040.925
Di Mana Janji PN Bina 400 Menara Telekomunikasi Di Sabah? https://t.co/0dVfrM9Hb0 via @borneotodaynews	66399	Negative	17	1422	2022-01-22T14:48:28.324487Z	2022-01-22T14:48:28.324502Z	2.392
Letih juga baca teori2 puak yang dok push penggunaan ivermectin ni. Aku tak faham kenapa tak boleh sangat tunggu re https://t.co/lXuIETaOLc	66398	Negative	17	1421	2022-01-22T14:48:25.555465Z	2022-01-22T14:48:25.555477Z	3.092
28/5/2021 - (R07) Kerja-kerja penyenggaraan longkang di laluan FT15, Jalan Subang - Sg. Buloh, daerah Petaling #TeamRoadcare https://t.co/teUUmfRfBx	66397	Neutral	17	1420	2022-01-22T14:48:22.110678Z	2022-01-22T14:48:22.110686Z	3137.904
@icrmpuff Jempol lu nanti jadi sixpack	66396	Neutral	17	1419	2022-01-22T13:56:03.559419Z	2022-01-22T13:56:03.559433Z	144.084
oi sik sanggup fjfjfjfjdnd	66395	Neutral	17	1418	2022-01-22T13:53:39.075171Z	2022-01-22T13:53:39.075187Z	1.945
@IzaraAishah Farah ini bukan ikut telunjuk israel ke?	66394	Negative	17	1417	2022-01-22T13:53:36.775238Z	2022-01-22T13:53:36.775254Z	2.906
@f_hananooo Seksyen dua satu tiga kurungan satu	66393	Neutral	17	1416	2022-01-22T13:53:33.523800Z	2022-01-22T13:53:33.523814Z	2.312
Patut PH pagi santuy2, kalau dh sorang yg buat memang barai a.	66392	Negative	17	1415	2022-01-22T13:53:30.823175Z	2022-01-22T13:53:30.823189Z	7.679
@hazreeq88 @twtmarathon @Twt_Jogging @twtjogging Fuh tak pernah merasa lg vf ni	66391	Neutral	17	1414	2022-01-22T13:53:22.774459Z	2022-01-22T13:53:22.774469Z	4.104
Haihhh ada yang tambah lagi sepasang japgi kang	66390	Negative	17	1413	2022-01-22T13:53:18.326055Z	2022-01-22T13:53:18.326068Z	3.57
@syahiranalias Tp kilang dia mmg kilang essential,buat air kan. tp dari segi sop tktau lah jauh mana dilanggarnya	66389	Neutral	17	1412	2022-01-22T13:53:14.380790Z	2022-01-22T13:53:14.380812Z	3.789
Akhirnya punya gdm lagi, walau isinya sok mau jadi spy ala ala	66388	Positive	17	1411	2022-01-22T13:53:10.224698Z	2022-01-22T13:53:10.224715Z	3.916
Halo kak,Mohon maaf atas ketidaknyamanannya. Untuk informasi lebih lanjut silakan kakak hubungi Bank Bri LiveChat W https://t.co/fdwWD5cW4d	66387	Negative	17	1410	2022-01-22T13:53:05.961527Z	2022-01-22T13:53:05.961536Z	1.372
Abe Hiroshi kira Kelantan + Sarawak la	66386	Neutral	17	1409	2022-01-22T13:53:04.271525Z	2022-01-22T13:53:04.271533Z	1.695
@eizlansyahhh aku Pahang	66385	Neutral	17	1408	2022-01-22T13:53:02.238709Z	2022-01-22T13:53:02.238725Z	2.929
Kenapa eh aku rindu time duduk gombak rumah nuha tu	66384	Positive	17	1407	2022-01-22T13:52:58.964509Z	2022-01-22T13:52:58.964518Z	1.883
Yeay, 2 artis kegemaran ku, Pajura dan Lisa Surihatiku, akhirnya dua dua bertudung.	66383	Positive	17	1406	2022-01-22T13:52:56.724661Z	2022-01-22T13:52:56.724676Z	1.502
#feedback tq maklang @farahthiaaa @ Kuala Lumpur, Malaysia https://t.co/Z1cBjeruQ9	66382	Positive	17	1405	2022-01-22T13:52:54.871852Z	2022-01-22T13:52:54.871866Z	646.902
@hishamdanielll HAHAHAHAHAHAHAAHAHAHAHH benci laaaa location dia kadang2 detect siam sebab sebelah ni je	66381	Positive	17	1404	2022-01-22T13:42:07.310610Z	2022-01-22T13:42:07.310627Z	5.266
rekaberi run https://t.co/BKaQdvQuO4	66380	Neutral	17	1403	2022-01-22T13:42:01.671909Z	2022-01-22T13:42:01.671923Z	1.498
Buat kerja sekolah https://t.co/F7XHL03Rlk	66379	Neutral	17	1402	2022-01-22T13:41:59.836739Z	2022-01-22T13:41:59.836750Z	1.549
Laki yg study tp aku yg buat assignment pastu aku yg rajin susun notes dia by subject. Buat folder. Download powerp https://t.co/5kRJEJhEY5	66378	Positive	17	1401	2022-01-22T13:41:57.937212Z	2022-01-22T13:41:57.937226Z	2.253
@joshiepenguin Kau mabuk ya nyah	66377	Negative	17	1400	2022-01-22T13:41:55.296367Z	2022-01-22T13:41:55.296381Z	15.24
Malam ni malam jumaat kan ? Bunda dah upload video ni dlm channel Anak ikan kelantan helok Nak tengok full video dia lancap + fuck bantal ? Pm bunda okay Now ada promo Rm65 utk dua channel content berbeza Limited slot ! https://t.co/4WHvMepFFx	66376	Negative	17	1399	2022-01-22T13:41:39.695302Z	2022-01-22T13:41:39.695314Z	5.063
Baekhyun tops-	66375	Neutral	17	1398	2022-01-22T13:41:34.260615Z	2022-01-22T13:41:34.260629Z	4.238
Sayangnya masalah tidak memberikan peringatan ... sikap terbaik selalu mawas diri	66374	Negative	17	1397	2022-01-22T13:41:29.629449Z	2022-01-22T13:41:29.629463Z	2.759
@AlvaroAbimanyu1 Pulau Penyengat Tanjung Pinang. #programfolback #PuspitaNagari https://t.co/P9h2KdZs5P	66373	Neutral	17	1396	2022-01-22T13:41:26.504619Z	2022-01-22T13:41:26.504628Z	1.482
Dah bg details then bg la surat kan. Format dah siap cuma masukkan details ituh pon lewweh	66372	Negative	17	1395	2022-01-22T13:41:24.677298Z	2022-01-22T13:41:24.677314Z	6.871
@syazzosman Aiseh. Alu lapar ku maca ya. X kacak cita tok	66371	Neutral	17	1394	2022-01-22T13:41:17.434884Z	2022-01-22T13:41:17.434897Z	5.567
Pesta besar nih kite	66370	Neutral	17	1393	2022-01-22T13:41:11.541059Z	2022-01-22T13:41:11.541076Z	2.298
Jangka audio &gt; Jangka bunyi https://t.co/1gF9yTy0Ga	66369	Neutral	17	1392	2022-01-22T13:41:08.837563Z	2022-01-22T13:41:08.837572Z	1.476
Baru je kot tukar screen protector	66368	Negative	17	1391	2022-01-22T13:41:07.000754Z	2022-01-22T13:41:07.000770Z	4.756
Sultan Johor mengingatkan masyarakat khususnya umat Islam agar tidak mudah terpengaruh dengan golongan antivaksin. https://t.co/mRVCS9vzxu	66367	Positive	17	1390	2022-01-22T13:41:01.872601Z	2022-01-22T13:41:01.872624Z	1.748
@stevestarkss Wkwkwk tp dia jg kalo ke tva gabakal punya power apa2 so i guess bkal diem aj sperti batu	66366	Neutral	17	1389	2022-01-22T13:40:59.724219Z	2022-01-22T13:40:59.724230Z	4.637
Jibonay sudu kosto koray gelam...suk pailam na...hairay bides r des...sob e aki rokom....allah tumi sahajo koro...amin	66365	Neutral	17	1388	2022-01-22T13:40:54.713375Z	2022-01-22T13:40:54.713387Z	2.448
Nak beli basikal, turquoise, nak COD. Kat aku semua tinggal orange, turquoise ada 2 je, kat kedai kakak kat johor. https://t.co/Cp6ENNjcY1	66364	Neutral	17	1387	2022-01-22T13:40:51.857813Z	2022-01-22T13:40:51.857827Z	2.008
Hits namun kitsch, hujan blitz, padahal gulita. Naik-naik ke puncak gunung kasta Mati lelah karena terlalu berusaha	66363	Negative	17	1386	2022-01-22T13:40:49.468193Z	2022-01-22T13:40:49.468207Z	3.67
Hehe tempat mak saya vaksin aritu https://t.co/nAM15Dpt1u	66362	Neutral	17	1385	2022-01-22T13:40:45.410502Z	2022-01-22T13:40:45.410514Z	4.329
@nshresch__ @EVallerrie Aah betul2 org sabah mcm ni , normal je hehe..tapi parent i tak la hehe..da biasa kan pnggil nama dr kecik..gituuuu	66361	Positive	17	1384	2022-01-22T13:40:40.728174Z	2022-01-22T13:40:40.728182Z	4.145
Hahahahaah kak neelo kau!!! Nilai pindah selangor terus jadi tak bernilai	66360	Negative	17	1383	2022-01-22T13:40:36.256622Z	2022-01-22T13:40:36.256637Z	2.948
@1163Ahmadmat Ngapa abg ni buang semua telur2 tu? Marah pasai apa ni.	66359	Negative	17	1382	2022-01-22T13:40:32.954185Z	2022-01-22T13:40:32.954201Z	2.503
@chuckysemiwaras Pundek. Hike belakang rumah gua tak roger	66358	Negative	17	1381	2022-01-22T13:40:30.124840Z	2022-01-22T13:40:30.124853Z	1.904
Dah lamak sik dengar heli limpas atas rumah kenak duak tiga ari tok ada balit oo ahahahahaha seremmm	66357	Negative	17	1380	2022-01-22T13:40:27.845099Z	2022-01-22T13:40:27.845111Z	13.676
RT bernamadotcom: SPR terima notis tamat tempoh DUN Sarawak, pilihan raya ditangguh di bawah Seksyen 13 Ordinan Dar https://t.co/ojJ2sHFZIc	66355	Neutral	17	1378	2022-01-22T13:40:00.234673Z	2022-01-22T13:40:00.234682Z	2.631
Keluar bungkus makanan. https://t.co/W9l2euCfpB	66354	Neutral	17	1377	2022-01-22T13:39:57.236462Z	2022-01-22T13:39:57.236471Z	2.025
Siapa yang beli minyak k3nc4ng p4d0 on Shopee tu, i see you	66353	Negative	17	1376	2022-01-22T13:39:54.839646Z	2022-01-22T13:39:54.839659Z	2.41
@troepen12 dukungan update softwarenya emang juara + optimalisasi tapi gatau juga kalo yang lawas bakal tetep enak https://t.co/QrDn0Y9x2K	66352	Negative	17	1375	2022-01-22T13:39:52.088134Z	2022-01-22T13:39:52.088150Z	7.322
25 PATI Indonesia di cekup cuba masuk Malaysia. Tangkapan dilakukan di persisir Pantai Sedeli Kecil dan Pantai Hote https://t.co/AyztQ4PSIj	66351	Negative	17	1374	2022-01-22T13:39:44.399336Z	2022-01-22T13:39:44.399350Z	6.15
ya ampun cells colouring pun	66350	Neutral	17	1373	2022-01-22T13:39:37.901136Z	2022-01-22T13:39:37.901150Z	1.804
@ZakiHafifi So daging dah on ke belom??	66349	Neutral	17	1372	2022-01-22T13:39:35.755622Z	2022-01-22T13:39:35.755635Z	2.134
Lm yuk kak bo taekoo , taegguk , taetae https://t.co/NPKSH7JOrf	66348	Neutral	17	1371	2022-01-22T13:39:33.295965Z	2022-01-22T13:39:33.295981Z	1.147
Kesiannyaaa dia mesti nk cari laut	66347	Negative	17	1370	2022-01-22T13:39:31.779012Z	2022-01-22T13:39:31.779022Z	2.228
Bahaya microsleep guys,	66346	Negative	17	1369	2022-01-22T13:39:29.226225Z	2022-01-22T13:39:29.226243Z	2.474
aok eh mek nak g istanbul tok nak sambong belaja. niat dah ada semu dah ready covid jak sik ready bye	66345	Neutral	17	1368	2022-01-22T13:39:26.400366Z	2022-01-22T13:39:26.400378Z	5.748
Ikut nsd atau esd ya?	66344	Neutral	17	1367	2022-01-22T13:39:20.226962Z	2022-01-22T13:39:20.226975Z	10.308
@ChairmanGLC @LagaCawan Pegi saringan test covid percuma Selangor, dpt jgk roti, mineral water &amp; face mask tp plastik kosong jernih tu je tak de pulak muka sesiapa kt plastik tu	66343	Positive	17	1366	2022-01-22T13:39:09.560390Z	2022-01-22T13:39:09.560401Z	6.826
: circa 2002-2003 kalau ang boleh main lagu cromok another you, metallica nothing else matter kira ang champion laa	66342	Neutral	17	1365	2022-01-22T13:39:02.333709Z	2022-01-22T13:39:02.333723Z	2.206
@pausotong12 @Milo_Sotong @plsilikeusm Boleh akk onzz jee siapa nak join dialukan. Saya tag penganjur majlis &amp; chairman dulu	66341	Positive	17	1364	2022-01-22T13:38:59.751219Z	2022-01-22T13:38:59.751243Z	2.173
Bodoh sab. Lalu tol ikut laluan moto.. nasib sedar..dah hmpir 50%..	66340	Negative	17	1363	2022-01-22T13:38:57.231692Z	2022-01-22T13:38:57.231705Z	1.352
@muslahhhhh Cucuk kt mana?	66339	Neutral	17	1362	2022-01-22T13:38:55.585116Z	2022-01-22T13:38:55.585129Z	1.364
Kadang2 aku tgk bini aku saje buat bodo2, tp biasanya aku la yg rase bodoh sbb banyak sgt dia ajar aku walaupun dia https://t.co/Mo1ywuhHol	66338	Positive	17	1361	2022-01-22T13:38:53.850353Z	2022-01-22T13:38:53.850386Z	5.824
Aku dah maki kat facebook. Maghi ramai ramai!!	66337	Negative	17	1360	2022-01-22T13:38:47.648912Z	2022-01-22T13:38:47.648924Z	1.599
Kalau masih single dah join dah bestnyaaaaaa	66336	Positive	17	1359	2022-01-22T13:38:45.702274Z	2022-01-22T13:38:45.702282Z	2.287
Selamat pagi smua dengan muka aku x bermekap.. Haaa.. Sape kate aku x konpiden dgn muka ori aku ni https://t.co/20JH4l601Q	66335	Positive	17	1358	2022-01-22T13:38:43.070890Z	2022-01-22T13:38:43.070900Z	1.86
LOCAL: Terengganu (I stan penyu ) INTERNATIONAL: Singapore (dekat dekat dulu )	66334	Neutral	17	1357	2022-01-22T13:38:40.843090Z	2022-01-22T13:38:40.843101Z	1.419
@zynnzr Hahahaha setiap bulan lemah jadi gini	66333	Positive	17	1356	2022-01-22T13:38:39.042677Z	2022-01-22T13:38:39.042690Z	8.018
@SarahIzzatiG Esok ke start kerja? All the best Sawah!	66332	Positive	17	1355	2022-01-22T13:38:30.671049Z	2022-01-22T13:38:30.671063Z	1.344
Semalam baru tahu, maksud Peringgi ialah Orang Portugis. Melaka = Peringgi / Peringgit (Kampung Lubok Peringgi) P https://t.co/3HeSBcUPak	66331	Neutral	17	1354	2022-01-22T13:38:28.929335Z	2022-01-22T13:38:28.929348Z	2.959
Bill umobile sampai 17/5 ritu tapi lupa nak bayaq, harini baru teringat. Ni kalau lagi seminggu tak bayaq jenoh la https://t.co/maooolSyeS	66329	Negative	17	1352	2022-01-22T13:38:17.839217Z	2022-01-22T13:38:17.839244Z	1.819
#ICYMI #BuletinBernama : Pusat Pemberian Vaksin (PPV) industri pertama di Johor dijangka dibuka 16 Jun dikhususkan https://t.co/VqXvBh5MrT	66328	Neutral	17	1351	2022-01-22T13:38:15.619867Z	2022-01-22T13:38:15.619883Z	27.179
Hai guys! Singgah lah ke profile i, kat situ ada link ig utk brownies and cakes sedap. Special utk Pasir Gudang and Jb people!	66327	Positive	17	1350	2022-01-22T13:37:48.048373Z	2022-01-22T13:37:48.048390Z	2.152
Kenapa masih ada orang yang suka compare zaman dulu dengan zaman sekarang? Kita tak hidup lagi pada zaman dulu, so https://t.co/QD8o9Q3fI8	66326	Negative	17	1349	2022-01-22T13:37:45.541679Z	2022-01-22T13:37:45.541687Z	2.578
@min_muhaimin @syahmiibrahim Tu la tu kecoh benor deme ni	66325	Negative	17	1348	2022-01-22T13:37:42.524440Z	2022-01-22T13:37:42.524454Z	2.691
Baru saja mengirim foto @ Sintang, Kalimantan Barat, Indonesia https://t.co/O157XDzVQc	66324	Neutral	17	1347	2022-01-22T13:37:39.445825Z	2022-01-22T13:37:39.445837Z	2.922
Buruan ini dia bocoran update besok bundle gold royale free fire terbaru 2021. Penasaran langsung saja tonton ya gu https://t.co/ASmruWBWI5	66323	Neutral	17	1346	2022-01-22T13:37:36.168170Z	2022-01-22T13:37:36.168184Z	5.591
Punyalah lama tak dok berdiri ps dekat mall, semalam hunting starbucks kejap je tapi penatnya nauzubillah	66322	Negative	17	1345	2022-01-22T13:37:30.199508Z	2022-01-22T13:37:30.199522Z	2.754
@Alifhxkem Kasi burn	66321	Negative	17	1344	2022-01-22T13:37:27.054301Z	2022-01-22T13:37:27.054313Z	2.708
With kak ji&lt;3 #TreasureMakerSelcaDay #TeumeSelcaDay #TMSD #PARKJIHOON @treasuremembers https://t.co/WOkBfAdfu0	66320	Neutral	17	1343	2022-01-22T13:37:23.996328Z	2022-01-22T13:37:23.996341Z	1.508
Selamat Hari Raya ? https://t.co/E9NkZCVsFx	66319	Neutral	17	1342	2022-01-22T13:37:22.101085Z	2022-01-22T13:37:22.101100Z	1.055
Menteri Koordinator Bidang Pembangunan Manusia dan Kebudayaan (Menko PMK) Muhadjir Effendy mengatakan, pengelolaan https://t.co/PFIv9eK9Em	66318	Neutral	17	1341	2022-01-22T13:37:20.747245Z	2022-01-22T13:37:20.747257Z	1.292
Mana pulaa dia dpt nom aku ni	66317	Negative	17	1340	2022-01-22T13:37:19.111624Z	2022-01-22T13:37:19.111634Z	1.468
@_pykachew Rupa tak menjamin kebahagiaan	66316	Negative	17	1339	2022-01-22T13:37:17.255074Z	2022-01-22T13:37:17.255089Z	2.396
@nnxhxzh nak g aner pun dok oleh. nak g aner pn dok oleh pegi hauk setesyenn kedah	66315	Negative	17	1338	2022-01-22T13:37:14.523156Z	2022-01-22T13:37:14.523170Z	2.701
Dia bagitahu ibu ayah dia yg dia minat aku budak subang nak pergi jumpa dulu . Kalau okay proceed tunang terus https://t.co/t0u5ckam5p	66314	Neutral	17	1337	2022-01-22T13:37:11.437106Z	2022-01-22T13:37:11.437121Z	3.898
Daulat Tuanku ...	66313	Neutral	17	1336	2022-01-22T13:37:07.177972Z	2022-01-22T13:37:07.177984Z	2.931
Ramai lepasan ipg nk smbung master tapi anda kena tahu, ada master pun gred gaji anda tk meningkat. Tapi ilmu anda https://t.co/GuHqL6LCAt	66312	Negative	17	1335	2022-01-22T13:37:03.904786Z	2022-01-22T13:37:03.904793Z	6.882
Kerajaan Pahang dan Kelantan guna alasan yg sama untuk tebang balak. Isunya mudah je. Cari la peluang kerja melalui aktiviti lain. Bukan rosakkan Alam Sekitar.	66311	Negative	17	1334	2022-01-22T13:36:56.667369Z	2022-01-22T13:36:56.667378Z	1.895
@thadfsafds banyak je org jual tp bukan org sarawak. kalau org sareak jual kita beli je sbb lapis dia cantik sekata	66310	Negative	17	1333	2022-01-22T13:36:54.403024Z	2022-01-22T13:36:54.403037Z	6.079
Haaa, yang buat aku tak kisah pasal poligami ni sebab sokmo over positif kot. Fikir dunia ni tak lamaaa dah, nak ma https://t.co/UL9wK3ZprN	66309	Negative	17	1332	2022-01-22T13:36:47.965062Z	2022-01-22T13:36:47.965072Z	2.969
@Tulippsssss Hahaha tiber masuk kepala ikan. Perli aku kan kes siang tadi ni dibawa2	66307	Neutral	17	1330	2022-01-22T13:36:41.776512Z	2022-01-22T13:36:41.776525Z	5.55
Meriahkan pagi anda dengan membaca jurnal.... Patient aku takde pagi ni..	66306	Neutral	17	1329	2022-01-22T13:36:35.863731Z	2022-01-22T13:36:35.863750Z	5.505
Dah agak dah komen dr dia.	66305	Negative	17	1328	2022-01-22T13:36:30.010876Z	2022-01-22T13:36:30.010887Z	1.786
Tak sangka boleh tengok video buat cake ni sampai habissss. Hahaa https://t.co/UnqBvsqN6K	66304	Positive	17	1327	2022-01-22T13:36:27.853602Z	2022-01-22T13:36:27.853616Z	3.53
Kapal laut ceroboh, kapal terbang ceroboh. Dan Malaysia masih tenang.	66303	Negative	17	1326	2022-01-22T13:36:23.974474Z	2022-01-22T13:36:23.974488Z	1.611
@IzzadZahari Tq bradah	66302	Positive	17	1325	2022-01-22T13:36:21.990268Z	2022-01-22T13:36:21.990280Z	1.127
I dont know how is it comes but, akhir2 ini kemana2 sendiri its not a problem to me. When I am going and found some https://t.co/Mo3JvnBN0T	66301	Negative	17	1324	2022-01-22T13:36:20.506146Z	2022-01-22T13:36:20.506159Z	2.004
Menurut Set Pol MB kedah, MB singgah di Juru sebab nak beli makanan sebelum masuk highway. RnR tutup. Beli siap-s https://t.co/CynfHeLPKZ	66300	Neutral	17	1323	2022-01-22T13:36:18.100341Z	2022-01-22T13:36:18.100360Z	3.378
Rider yang hantar kopi aku tumpah tinggal suku pun siap salahkan aku lagi. Katanya rushing nak gi solat Jumaat. Sia https://t.co/r9ZC8UeV45	66299	Negative	17	1322	2022-01-22T13:36:14.329107Z	2022-01-22T13:36:14.329120Z	2.527
Yt tok mintak pangkak batu	66298	Neutral	17	1321	2022-01-22T13:36:11.455973Z	2022-01-22T13:36:11.455986Z	2.902
Kenderaan yang dipercayai membawa Setiausaha Agung DAP, Lim Guan Eng memasuki Pintu 2 Istana Negara pada pukul 1.57 tengah hari tadi. Turut kelihatan Ahli Parlimen Bukit Mertajam, Steven Sim di dalam kenderaan tersebut itu. https://t.co/41biomVpF4	66297	Neutral	17	1320	2022-01-22T13:36:08.164057Z	2022-01-22T13:36:08.164093Z	1.778
