text	id	sentiment	annotator	annotation_id	created_at	updated_at	lead_time
Menteri Muhadjir: Tidak Ada Secuil pun Dana Haji Diinvestasikan ke Infrastruktur!. Dana Haji Aman. https://t.co/hqQAakNpzm	66779	Neutral	29	1860	2022-01-24T13:37:41.888458Z	2022-01-24T13:37:41.888468Z	4.747
Recommended food delivery apps kpd org kuantan. Panda, Grab, Valet masuk je area aku ni tapi limited pilihan kedai. https://t.co/42a41kwnXp	66778	Neutral	29	1859	2022-01-24T13:37:36.839394Z	2022-01-24T13:37:36.839404Z	2.832
@fffizann mena sik kau 18 tek	66777	Negative	27	2061	2022-01-28T04:00:10.801691Z	2022-01-28T04:00:10.801705Z	4.058
Sarawak kesan empat kluster baharu, satu daripadanya berkait sambutan Gawai Sri Aman Division alone infections in 5 longhouses. https://t.co/1jkobIrcDQ	66776	Neutral	29	1857	2022-01-24T13:37:31.302897Z	2022-01-24T13:37:31.302908Z	6.338
Nasib baik ada SS. Kalau harapkan yg sibuk main ig sembang pung pang gangster sana situ tu hmm.. haram jadah	66775	Negative	29	1856	2022-01-24T13:37:24.624245Z	2022-01-24T13:37:24.624256Z	6.427
Sekurang2nya, Imam Bukhari ilmunya orang guna dan amalkan sampai ke hari ini nak dibandingkan dengan kau macam tak https://t.co/YAV1D4oKDb	66774	Positive	29	1855	2022-01-24T13:37:17.891217Z	2022-01-24T13:37:17.891236Z	6.286
PERINTAH KAWALAN PERGERAKAN DIPERKETATKAN (PKPD) DILAKSANAKAN 10 HINGGA 23 JUN 2021 Sumber : Kenyataan Media Harian Kerajaan Negeri Sabah, 08 Jun 2021 #JaPenSabah #SabahMajuJaya https://t.co/7vQgRCwiot	66773	Neutral	29	1854	2022-01-24T13:37:11.314819Z	2022-01-24T13:37:11.314831Z	4.004
@latterv_ @Azfarovski Yes maquia memang hati batu kalau tak menangis	66772	Negative	29	1853	2022-01-24T13:37:06.986954Z	2022-01-24T13:37:06.986964Z	9.499
Malaysia dengan baki 3 perlawanan untuk meneruskan misi ke Piala Dunia 2022 / Piala Asia 2023. #WCQ2022 03 Jun https://t.co/Jn0W8tKlIm	66771	Neutral	29	1852	2022-01-24T13:36:57.174090Z	2022-01-24T13:36:57.174100Z	3.305
Session tak menjadi hahaha harey satu pun tak jadi hahahaha https://t.co/zyUlZ2uiI5	66770	Neutral	29	1851	2022-01-24T13:36:53.561466Z	2022-01-24T13:36:53.561478Z	5.785
@ian_salleh Can meh? Bukan susah ke untuk dibuang? Pencen diaorang affected tak after this?	66769	Positive	29	1850	2022-01-24T13:36:47.428926Z	2022-01-24T13:36:47.428938Z	6.94
bissmillah https://t.co/jwLQa8PkUr	66768	Positive	29	1849	2022-01-24T13:36:40.152985Z	2022-01-24T13:36:40.153000Z	11.17
Pertandingan Liga 1 dan 2 akan selalu dievaluasi untuk memastikan keberlanjutan pertandingan tersebut. dan apabila https://t.co/7o2Rdi5HIn	66767	Neutral	29	1848	2022-01-24T13:36:28.664011Z	2022-01-24T13:36:28.664021Z	3.683
@elymsirait iyaa tatto gratisss, mau??	66766	Neutral	27	2060	2022-01-28T04:00:06.387817Z	2022-01-28T04:00:06.387832Z	2.634
KEDAI OPEN SEPERTI BIASA DI FOODSPOT 2PM-8PM PICKUP TAKEAWAY COD @viralperak @MohKeIpoh https://t.co/dL6gfeAkC4	66765	Neutral	27	2059	2022-01-28T04:00:03.387310Z	2022-01-28T04:00:03.387324Z	2.521
diorang ni tak fikir ke susah org tua atau yg tak celik it nak adapt benda ni. letak lah notification. aku tak fah https://t.co/WFo1BuLs1S	66764	Positive	29	1845	2022-01-24T13:36:16.859830Z	2022-01-24T13:36:16.859843Z	8.789
@itstiway_ @AREAJULID Yah bodoh jaman batu lu bilang tinggal makan tidur aja wkwkwk	66763	Neutral	29	1844	2022-01-24T13:36:07.669038Z	2022-01-24T13:36:07.669049Z	4.509
Jika kamu bertahan untuk positif di situasi yang negatif, kamu menang!!! ======= Keywords, Ricis, Tidur, 2 Juta, Aslab #pacarbangke #EXOVerse_Unlocked https://t.co/qjK0QmhNnI	66762	Positive	29	1843	2022-01-24T13:36:02.854454Z	2022-01-24T13:36:02.854465Z	5.892
Candi gajah Struktur bangunan yang unik Tangga dari batu utuh dipahat menyatu dengan gajah Perkiraan dibangun sek https://t.co/Wt25WYxu4X	66761	Neutral	29	1842	2022-01-24T13:35:56.671754Z	2022-01-24T13:35:56.671764Z	3.122
Aku yg pernah mengalaminya beberapa tahun silam aja tiap ada berita ttg pelecehan masih merasa sedih dan marah. Kal https://t.co/eeYKZx4kIG	66760	Negative	29	1841	2022-01-24T13:35:53.255892Z	2022-01-24T13:35:53.255902Z	3.969
Biasa je ni. Wahid senario lagi power	66759	Positive	29	1840	2022-01-24T13:35:49.008794Z	2022-01-24T13:35:49.008804Z	3.425
Was-was Pengusaha Batu Bara Menghadapi Pengurangan Emisi https://t.co/1bYUHqbU2O	66758	Neutral	29	1839	2022-01-24T13:35:45.290126Z	2022-01-24T13:35:45.290137Z	3.48
@zakariaarifah Netflix sorry bukan roh sesiapa ya	66757	Positive	29	1838	2022-01-24T13:35:41.505583Z	2022-01-24T13:35:41.505594Z	9.0
Pemakluman :- Tatacara Penghantaran Dokumen Sebutharga Secara Drive-Thru di JKR Dungun. Dilampirkan Pelan laluan yg perlu dipatuhi oleh semua. Kerjasama semua yg terlibat amatlah diharapkan. @JKRTerengganu @yusufghani200 @HasliJKR @AlAzhar_JKR @zulfazimie90 @noorulasliza https://t.co/tMtcHZqxuz	66756	Neutral	29	1837	2022-01-24T13:35:32.229100Z	2022-01-24T13:35:32.229110Z	4.962
Sarapan pagi dari Kelantan. Pelbagai makanan seperti nasi kerabu, nasi dagang, nasi berlauk dan juga kuih muih tradisi Kelantan. Untuk maklumat lanjut, hubungi https://t.co/rG83QYfPxq dengan segera! https://t.co/mHe2YYNMDo	66755	Neutral	29	1836	2022-01-24T13:35:26.942135Z	2022-01-24T13:35:26.942144Z	14.623
@ketengahketepi Thankyou bina Hola hola siapa yang teringin mellow crunch and mellow cookies can hit me up on shop https://t.co/jHqmwfDl5s	66754	Positive	29	1835	2022-01-24T13:35:12.027668Z	2022-01-24T13:35:12.027678Z	5.845
ak bukak balang kedua .. tak boleh tahan sebab terlampau sedap kuih kapit ni Now my fav is peanutt sbb dulu dh nonstop makan yg choc ! Tp ddua mmg padu dan mantol https://t.co/IEkWYHWXxZ	66753	Neutral	29	1834	2022-01-24T13:35:05.879554Z	2022-01-24T13:35:05.879566Z	7.07
@RaidonKimura91 haha saja tanya haha	66752	Neutral	29	1833	2022-01-24T13:34:58.431591Z	2022-01-24T13:34:58.431601Z	3.925
Tremendous Trio! Come On City! Kita fokus musim demi musim! #mancity #mcscmalaysia #mancityOSC Credit to : https://t.co/dYo1RrnQxn	66751	Positive	29	1832	2022-01-24T13:34:51.186944Z	2022-01-24T13:34:51.186956Z	5.619
Calon2 senasib sama Sepang	66750	Positive	29	1831	2022-01-24T13:34:45.275288Z	2022-01-24T13:34:45.275299Z	4.108
Jijik	66749	Negative	29	1830	2022-01-24T13:34:40.833151Z	2022-01-24T13:34:40.833173Z	2.117
Doakan kawan saya cepat sembuh supaya boleh gelak kembali seperti dahulu kala (wisdom tooth extraction) https://t.co/XjHOOhmPO6	66748	Positive	29	1829	2022-01-24T13:34:38.427522Z	2022-01-24T13:34:38.427533Z	3.056
me; those everytime nak beli baju or seluar tak confidence dengan size sendiri	66747	Positive	29	1828	2022-01-24T13:34:35.073740Z	2022-01-24T13:34:35.073750Z	3.096
Warga Port Dickson siapa belum try Roti John Ayam Crispy lagi?? Ni real Feedback daripada customer sendiri okay, Ko https://t.co/FW5xgfzJ9H	66746	Positive	29	1827	2022-01-24T13:34:31.671292Z	2022-01-24T13:34:31.671304Z	5.324
Macam mana boleh dari Marcus Aurelius dulu pastu sekarang jadi Antonio	66745	Neutral	29	1826	2022-01-24T13:34:26.052646Z	2022-01-24T13:34:26.052656Z	4.238
Hati Meyakinkan ku untuk berjuang Namun fisik memaksaku untuk berhenti	66744	Positive	29	1825	2022-01-24T13:34:21.508476Z	2022-01-24T13:34:21.508487Z	5.743
Pemerintah &amp; masyarakat kota Jayapura akan mendukung sepenuhnya pelaksanaan Pekan Olahraga Nasional (PON) XX yang a https://t.co/pemiFJGkKw	66743	Positive	27	2058	2022-01-28T04:00:00.464034Z	2022-01-28T04:00:00.464050Z	6.599
@cheajibsayang Kah kah kah	66742	Positive	29	1823	2022-01-24T13:34:12.941744Z	2022-01-24T13:34:12.941755Z	3.169
Pengelolaan dana Haji dipastikan Aman Dana Haji Aman #StopHoaxDanaHaji	66741	Neutral	29	1822	2022-01-24T13:34:09.433942Z	2022-01-24T13:34:09.433952Z	4.375
@Shah_Indra Nanti dah ok blik sini kite lpk shisha k Shah	66740	Neutral	29	1821	2022-01-24T13:34:04.728498Z	2022-01-24T13:34:04.728509Z	3.846
@itzuIia jangan bilang olehnya pasir atau batu karam	66739	Neutral	27	2057	2022-01-28T03:59:53.489745Z	2022-01-28T03:59:53.489760Z	2.716
Alah kes harian macam tak menurun macam bodoh je buat pkp tak turun turun. Bangang punya kerajaan.	66738	Negative	29	1819	2022-01-24T13:33:57.816899Z	2022-01-24T13:33:57.816909Z	4.751
Kak tiri aku patut admited. Depa suruh p hosp a, dah sampai kata penuh. Pastu suruh balik. Lepas tu suruh hantar ka https://t.co/tpdSZg85Hp	66737	Neutral	29	1818	2022-01-24T13:33:52.733123Z	2022-01-24T13:33:52.733134Z	4.795
MANGGA HARUM MANIS...Di Perlis, April - awal Jun setiap thn. Berbuah umur 3-5thn. Tinggi tak lbh 10m. Harga ikut saiz, gred AA, A, B&amp;C. Sekarang dah boleh beli online! Mangga ni boleh hidup subur di Perlis, cuaca panas bulan Jan-Jun! Harum &amp; manis, suka tak? https://t.co/QajgCP8wlo	66736	Neutral	29	1817	2022-01-24T13:33:47.430331Z	2022-01-24T13:33:47.430341Z	5.881
@miy4ke Halo pengoleksi batu apakah kamu tertarik dengan batu akik	66735	Neutral	27	2056	2022-01-28T03:59:50.403916Z	2022-01-28T03:59:50.403931Z	7.368
160/365 Tubuh nya terpecah belah Kaku seperti batu Mulut nya membisu Tebungkam sebuah pilu Jiwa nya melayang Raga https://t.co/7zfIzzhI3G	66734	Positive	29	1815	2022-01-24T13:33:38.424443Z	2022-01-24T13:33:38.424453Z	5.907
@agusedangbosan meluncur	66733	Neutral	29	1814	2022-01-24T13:33:32.196026Z	2022-01-24T13:33:32.196037Z	3.811
@dyradyre @arashazzazi sakit tak kalau dh kena bacteria? nak tau apa rasa kalau dh kena bacteria	66732	Positive	29	1813	2022-01-24T13:33:28.038646Z	2022-01-24T13:33:28.038656Z	2.627
Ini antara mesej yang kami terima daripada mahasiswa di UUM. Kisah ringkas mahasiswa yang hadapi kesempitan kewanga https://t.co/rUO8h6vjQd	66731	Positive	29	1812	2022-01-24T13:33:25.111710Z	2022-01-24T13:33:25.111720Z	5.888
Wtf? Takutnya dgn polis muda la ni......	66730	Negative	29	1811	2022-01-24T13:33:18.870227Z	2022-01-24T13:33:18.870238Z	4.146
I miss negeri sembilan vibes nak balik kg sb	66729	Neutral	29	1810	2022-01-24T13:33:14.373205Z	2022-01-24T13:33:14.373216Z	7.272
So @SanusiMNor jadi saman @MahfuzOmar ke tidak ni? https://t.co/C0cyglJLPb	66728	Negative	29	1809	2022-01-24T13:33:06.772183Z	2022-01-24T13:33:06.772194Z	5.032
sangat setuju dengan komen2 tu...	66727	Positive	29	1786	2022-01-23T13:49:47.496250Z	2022-01-23T13:49:47.496262Z	1.662
@DhyIbrahim SIAPA!!	66725	Negative	29	1784	2022-01-23T13:49:42.084650Z	2022-01-23T13:49:42.084662Z	2.122
"Mempersembahkan, ""Kerajaan DAP Penang"" https://t.co/Gb4yDXF5SR"	66724	Neutral	29	1783	2022-01-23T13:49:39.577714Z	2022-01-23T13:49:39.577733Z	4.312
Ingat lagi tak tweet aku tentang jualan mak aku? Alhamdullilah dapat sambutan daripada kawan kawan twitter. Thank you semuanya! Masih boleh lagi nak order untuk esok. SUNGAI PETANI memang digalakkan! Yang jauh nak minta aku sedekahkan pun boleh no problem. Nak minta RT boleh? https://t.co/XDCXLFEEPD	66723	Positive	29	1782	2022-01-23T13:49:34.906330Z	2022-01-23T13:49:34.906342Z	3.438
Amasyada sabah bereketi #KadnlarlaBykTrkiyeYolunda https://t.co/rZTbnmdqE3	66722	Neutral	27	2055	2022-01-28T03:59:42.608635Z	2022-01-28T03:59:42.608651Z	1.77
Terkejut rendang kerbau	66721	Neutral	29	1780	2022-01-23T13:49:29.318501Z	2022-01-23T13:49:29.318513Z	3.496
Untuk bini mahal pun takpe. Tapi untuk dia.. Yang mur mur je dia ambik. Baju keje pun tshirt berapa inggit je haa https://t.co/xur7mBBxq6	66720	Positive	29	1779	2022-01-23T13:49:25.452642Z	2022-01-23T13:49:25.452656Z	5.941
Hari ini kami menerima beberapa kes yang perlu diselesaikan segera &amp; mereka semua berada di luar Selangor &amp; KL serta bukan di kawasan yang ada team kami. Terima kasih kepada runner yang sudi bantu agihkan #WeListenPack. Semoga bantuan kecil ini dapat meringankan beban mereka https://t.co/ngPB2wYpsd	66719	Neutral	29	1778	2022-01-23T13:49:19.117916Z	2022-01-23T13:49:19.117930Z	4.403
60minit terpaling kejiranan #sihatpkp @bagiruanghq @twtjogging RSC Foxrunner 34.97km/50km https://t.co/qXQTutLxPL	66718	Neutral	27	2054	2022-01-28T03:59:40.426341Z	2022-01-28T03:59:40.426357Z	8.36
@AfiqThaqif Jeng palo	66717	Negative	29	1776	2022-01-23T13:49:12.620821Z	2022-01-23T13:49:12.620834Z	2.357
@HilmiHamir @cazzrah @syefrilhzm Marilaaa malam ni pastu conjuring	66716	Neutral	29	1775	2022-01-23T13:49:09.872654Z	2022-01-23T13:49:09.872673Z	3.12
Selamat berakhir pekan, #RakanModa. Tetap patuhi prokes di mana pun anda berada	66715	Negative	29	1774	2022-01-23T13:49:06.367556Z	2022-01-23T13:49:06.367575Z	3.818
Ahli Parlimen Permatang Pauh, YB Nurul Izzah menggesa kedua-dua kerajaan negeri &amp; pusat untuk membatalkan Projek Tambakan Laut Selatan P. Pinang Nyatakan projek ini lebih tertumpu kepada penjualan nilai hartanah spekulatif &amp; meminggirkan kepentingan alam sekitar https://t.co/Dj7jh4VXLN	66714	Neutral	29	1773	2022-01-23T13:49:02.144492Z	2022-01-23T13:49:02.144506Z	1.919
Thailand punya 2nd day sampai separuh juta dos, guys. Hmmm.	66713	Positive	29	1772	2022-01-23T13:48:59.869850Z	2022-01-23T13:48:59.869863Z	2.297
@beruangsepet Cumburu abe beruang ni sho kiyut	66712	Neutral	29	1771	2022-01-23T13:48:57.203958Z	2022-01-23T13:48:57.203971Z	5.807
#HEBAHAN Ikuti pengumuman Pakej #KitaSelangor 2.0 oleh Dato Menteri Besar, Dato Seri @AmirudinShari secara langs https://t.co/jLuvsiflIx	66711	Neutral	29	1770	2022-01-23T13:48:51.037661Z	2022-01-23T13:48:51.037668Z	2.741
"""Mengapa perlu saya cemburu dengan Selangor? Saya ada 4 stadium, awak tiada satu pun."" - TMJ @HRHJohorII @selangorfc @OfficialJohor @Selangorfans2 https://t.co/PBrqqjccdL"	66710	Neutral	29	1769	2022-01-23T13:48:47.959200Z	2022-01-23T13:48:47.959208Z	5.547
@SinarOnline Beng lah wak penting ke diri sendiri. Bukan boleh kaya pun. Buleh mati, boleh lah. Ke nak kabo guane lagi sek-sek ning?	66709	Negative	27	2053	2022-01-28T03:59:31.704861Z	2022-01-28T03:59:31.704880Z	7.71
@iamnotaizat @AmirAziziRahman mcm familiar gambar kambing	66708	Neutral	27	2052	2022-01-28T03:59:23.594152Z	2022-01-28T03:59:23.594168Z	13.404
Hahahahahaahahahshah dulu pasal intern 30 hari bincang	66707	Negative	27	2051	2022-01-28T03:59:09.817186Z	2022-01-28T03:59:09.817200Z	9.855
@tokrevfess aduh anak lanang	66706	Negative	27	2050	2022-01-28T03:58:59.587531Z	2022-01-28T03:58:59.587548Z	82.151
@MarcoNegeri Simpan buat main liga penalti lah	66705	Negative	27	2049	2022-01-28T03:57:36.973815Z	2022-01-28T03:57:36.973836Z	7.59
@acel1909 K baru tgk video tuh	66704	Neutral	29	1763	2022-01-23T13:48:28.721942Z	2022-01-23T13:48:28.721955Z	2.55
@ininauraa_ @ynxrhm Udahh raa, batu like rt pinku jg yaa tysm	66703	Neutral	27	2048	2022-01-28T03:57:29.002634Z	2022-01-28T03:57:29.002652Z	1.762
Tapak Tngn gatal semacam ada yang nk hulur duit ke cmne ni	66702	Positive	29	1761	2022-01-23T13:48:23.736849Z	2022-01-23T13:48:23.736869Z	2.008
@Gilang_Mahesa Klo sebenarnya usul agar tema khotbah itu tiap 2 pekan sekali atau sebulan sekali adalah sosialisasi https://t.co/Ea20dAIOcM	66701	Neutral	29	1760	2022-01-23T13:48:21.355812Z	2022-01-23T13:48:21.355830Z	4.024
@mysrhzamri Yeeeeeee. Sakit hati pulak tgk part tu haha	66700	Negative	29	1759	2022-01-23T13:48:16.889485Z	2022-01-23T13:48:16.889500Z	1.893
Bukan saya tak nak lembut, masalahnya sy yg kene galas tanggungjawab bersama demi kelangsungan hidup zaman sekarang https://t.co/v2MUqTfLCY	66699	Negative	27	2047	2022-01-28T03:57:26.857968Z	2022-01-28T03:57:26.857980Z	2.466
Pelaku menggunakan sarana internet untuk melakukan perjudian. Seperti yang terjadi di Semarang, Desember 2006 silam https://t.co/SOppfcN2z5	66698	Neutral	27	2046	2022-01-28T03:57:24.011338Z	2022-01-28T03:57:24.011353Z	4.277
@_MHNA_ Kah kah. 3 hari ni teman dia depan tv je la. Ada sekali tu tengah dinner dia dah tidur. Otak tanpa sedar https://t.co/3qu8TnH8hV	66697	Positive	27	2045	2022-01-28T03:57:19.349528Z	2022-01-28T03:57:19.349543Z	4.957
@L_MarshaJKT48 kami siapa kamu seperti jeli	66696	Negative	29	1755	2022-01-23T13:48:07.441800Z	2022-01-23T13:48:07.441815Z	3.099
alhamdulillah!! https://t.co/9SZuhmw18O	66695	Positive	29	1754	2022-01-23T13:48:03.961229Z	2022-01-23T13:48:03.961244Z	1.444
@born2_ride_rbl @iwanqais Ermmm feri ni dibawah kerajaan negeri under kerajaan DAP.. Dah lama dah penang under DAP..	66694	Neutral	27	2044	2022-01-28T03:57:13.998091Z	2022-01-28T03:57:13.998107Z	5.078
"I cried teruk gila semalam dekat husband, bila orang dh mula tanya. ""Tak lekat lagi ka?"" ""Laa, ingatkan mengandung https://t.co/w12xoXwUzk"	66692	Positive	29	1751	2022-01-23T13:47:58.899576Z	2022-01-23T13:47:58.899588Z	4.493
@YYNDLOSOR bungan bunga bermekarann, aaa baling baling bintangff	66691	Neutral	27	2042	2022-01-28T03:57:04.537905Z	2022-01-28T03:57:04.537919Z	4.667
setiap pekerjaan ada kesinambungannya	66690	Positive	29	1749	2022-01-23T13:47:51.970044Z	2022-01-23T13:47:51.970056Z	2.344
1927 - 1950an - Khidmat kereta lembu digunakan oleh JPSM utk membawa anak pokok &amp; peralatan menanam bagi penanaman pokok di HS Bkt Lagong (Sekarang FRIM) &amp; HS Kanching Rawang. Kereta Lembu mula diperkenalkan sewaktu zaman Kesultanan Melayu Melaka abad ke-15 oleh saudagar2 India. https://t.co/oLJMvFqMqd	66689	Positive	29	1748	2022-01-23T13:47:49.230790Z	2022-01-23T13:47:49.230804Z	1.703
WOW! Beras Jasmine Super 5 Special (400g) Percuma untuk pembaca Berita Harian. Dapatkan eksklusif di 7-Eleven seluruh Shah Alam bermula 7 Jun 2021 sehingga 11 Jun 2021. #BerasPercumaBersamaBeritaHarian #NSTP #7Eleven #SalamRamadan #BeritaHarian #StayAtHome #DudukRumah https://t.co/nzbBpGnEmo	66688	Positive	27	2041	2022-01-28T03:56:59.491676Z	2022-01-28T03:56:59.491690Z	1.886
@jungwonriki itu yg ikut gatau deh, yg pasti masih asia tenggara, soalnya mukak2nya beneran kek org indo, tp pas ud https://t.co/In8PYxRZl1	66686	Neutral	27	2039	2022-01-28T03:56:47.487956Z	2022-01-28T03:56:47.487969Z	6.642
@amofficialmy Well maybe dia ada share dgn showroom d Penang....sebab 2 dia pergi sana....duit berkepuk2 x habis...c his level.....	66685	Positive	29	1744	2022-01-23T13:47:40.297805Z	2022-01-23T13:47:40.297817Z	3.495
Sabah! Sawarak! Negeri sembilan!	66684	Neutral	29	1743	2022-01-23T13:47:36.363057Z	2022-01-23T13:47:36.363069Z	5.036
jangan sedih sedih okies /	66683	Positive	29	1742	2022-01-23T13:47:30.923300Z	2022-01-23T13:47:30.923314Z	2.47
Isteri YB ADUN Gaal, Puan Yusmawati Binti Yusoff bersama isteri Penghulu Mukim Batu Berendam dan Pengerusi Balaisah Gong Genor serta Muslimat Batu Berendam menyampaikan bungkusan pek bantuan PKP kepada warga asnaf dan wakil di Mukim Batu Berendam. #SKC #N32 #GaalPrihatin https://t.co/l6YoV4rKnj	66682	Neutral	29	1741	2022-01-23T13:47:28.058807Z	2022-01-23T13:47:28.058826Z	3.017
@JKJAVMY PPV Dewan Serbaguna Jalan Genuang Segamat, penerima dose pertama sabar beratur di bawah cahaya matahari https://t.co/GzKjJ5LJzR	66681	Positive	29	1740	2022-01-23T13:47:24.665439Z	2022-01-23T13:47:24.665453Z	1.799
Halus dia punya racun #morphingkarambit https://t.co/aSxCt6Diio	66679	Negative	29	1738	2022-01-23T13:47:20.833812Z	2022-01-23T13:47:20.833824Z	2.888
Lagu ini masih menempati posisi #1 di chart peppermnd Playlist pekan ini. To the point dimana kalau ada lagu ini d https://t.co/0HCkYDtXuZ	66678	Neutral	29	1737	2022-01-23T13:47:17.584585Z	2022-01-23T13:47:17.584598Z	2.575
Yes!!! Betul sgtgirls out there, takyah nk jd ala2 bodoh sbb nk jodoh. Just be yourself. Lelaki sejati mencari wan https://t.co/XBgK9pGSjM	66677	Positive	29	1736	2022-01-23T13:47:14.633944Z	2022-01-23T13:47:14.633955Z	4.867
@SaifulEnver saya ok je awak	66676	Positive	29	1735	2022-01-23T13:47:09.372853Z	2022-01-23T13:47:09.372870Z	1.909
Bila terengganu nak dapat vaccine ni ya?	66675	Positive	29	1734	2022-01-23T13:47:07.065989Z	2022-01-23T13:47:07.066000Z	2.09
Tolongggg. Budak2 ni sembang. X igt dunia. Aku nk angkat bontot pun cerita x habis lg.	66674	Positive	29	1733	2022-01-23T13:47:04.574062Z	2022-01-23T13:47:04.574079Z	3.644
Astaghfirullah. Busy sampai lupa potong kuku	66673	Positive	29	1732	2022-01-23T13:47:00.554830Z	2022-01-23T13:47:00.554843Z	3.084
Lain macam perasaan dok msg dengan pengetua UKM ni Macam tanya report kad anak.	66672	Positive	29	1731	2022-01-23T13:46:57.079381Z	2022-01-23T13:46:57.079391Z	7.815
@iwanqais Siapa yg tak pernah naik Feri Penang, ini pengalaman yg sempat kami record tahun lepas (bersama @FaizKamaaa) https://t.co/7H0eRZJXPd	66671	Neutral	27	2037	2022-01-28T03:56:37.855009Z	2022-01-28T03:56:37.855026Z	2.62
@Petronas @MOTMalaysia @lautMY @JKJAVMY @Khairykj mcm mana vaksinasi utk pekerja sektor perkapalan,pelabuhan,pelant https://t.co/OBYpKliHLl	66670	Neutral	27	2036	2022-01-28T03:56:34.861404Z	2022-01-28T03:56:34.861416Z	1.996
Yela kita dah takde ibu	66668	Negative	29	1727	2022-01-23T13:46:38.550744Z	2022-01-23T13:46:38.550752Z	3.839
@syzsq Kt johor tkde	66667	Negative	29	1726	2022-01-23T13:46:34.358963Z	2022-01-23T13:46:34.358972Z	3.411
Dapat goodie tak macam di Simpang Renggam di hati? @maszlee	66666	Positive	29	1725	2022-01-23T13:46:30.518179Z	2022-01-23T13:46:30.518196Z	2.041
@ShopeeID Bismillah..Mudah-mudahan dapat... Shopee 6.6 pakai #BelanjaDiShopee66 #GiveawayAsikShopee https://t.co/pMKFKHECDv	66665	Positive	27	2035	2022-01-28T03:56:32.516255Z	2022-01-28T03:56:32.516268Z	2.033
Lokasi krja bakti weekend kemarin. Nih aslinya perkotaan atau anggaplah pinggiran kota krn terletak d pinggir ibu k https://t.co/WtWwCwof87	66664	Neutral	27	2034	2022-01-28T03:56:30.121895Z	2022-01-28T03:56:30.121912Z	11.087
Epik si nih kapan lagi nampar presiden	66663	Positive	29	1722	2022-01-23T13:46:25.355296Z	2022-01-23T13:46:25.355308Z	1.792
@Nazrulhaique Ehhh aku ingat Mustafa Ali... Sekali Mustafa Centre. Ade staff discount? Nak bli cream rambut untuk my uncle mullet	66662	Positive	29	1721	2022-01-23T13:46:23.181629Z	2022-01-23T13:46:23.181647Z	3.843
kelantan	66661	Negative	29	1720	2022-01-23T13:46:18.944402Z	2022-01-23T13:46:18.944415Z	1.885
8 JUN 2021 Sumber: Jabatan Kesihatan Negeri Kedah Kes covid-19 sehingga 7 Jun 2021@12.00tgh #kitajagakita #kitamestimenang #prayforkedah #StayHome #bantukedahmenang https://t.co/WlcYenAmLJ	66660	Neutral	27	2033	2022-01-28T03:56:18.672056Z	2022-01-28T03:56:18.672068Z	2.058
Wakil Bupati Tinjau pelayanan Gebyar Vaksin di Kecamatan Raya... https://t.co/zWgGIXH25j	66659	Neutral	27	2032	2022-01-28T03:56:16.241517Z	2022-01-28T03:56:16.241531Z	1.46
Euuww!!	66658	Negative	29	1717	2022-01-23T13:46:13.718685Z	2022-01-23T13:46:13.718702Z	1.846
Make sure malaysia cukup vaccine utk warga malaysia .ameen	66657	Positive	29	1716	2022-01-23T13:46:11.460196Z	2022-01-23T13:46:11.460229Z	2.233
Hahahhahahaha Perasaan yg gw block banyak ternyata cuma 14... https://t.co/3hfz2hBGxq	66656	Negative	27	2031	2022-01-28T03:56:14.378938Z	2022-01-28T03:56:14.378958Z	5.129
Kesejahteraan akan timbul dari segala lini di papua dibawah kepemimpinan pemerintah saat ini. Semangat Indonesia https://t.co/k0paSAREzk	66655	Positive	29	1714	2022-01-23T13:46:06.112811Z	2022-01-23T13:46:06.112826Z	2.899
OPS LANDAI 2.0 RELA Tarikh : 06 Jun 2021 Tempat : Sekitar Daerah Pontian #SetiaBerbakti #KitaJagaKita #PatuhiSOP https://t.co/1wU5HqOONJ	66654	Neutral	27	2030	2022-01-28T03:56:08.876761Z	2022-01-28T03:56:08.876774Z	1.578
Just posted a photo @ Bemban, Melaka, Malaysia https://t.co/9JGZVQISPm	66653	Neutral	27	2029	2022-01-28T03:56:06.883681Z	2022-01-28T03:56:06.883699Z	1.421
Rilek lah	66652	Positive	29	1711	2022-01-23T13:45:05.773440Z	2022-01-23T13:45:05.773464Z	5.229
tidur lambat tp bangun awal	66651	Positive	29	1710	2022-01-23T13:45:00.162068Z	2022-01-23T13:45:00.162081Z	1.948
@qifailins @SaifuddinShafi Sedikit sumbangan daripada saya. Jika cik tinggal di Selangor, emel saya untuk bantuan yang lebih tersusun. azri@mbiselangor.com.my https://t.co/66t17SSB95	66650	Positive	29	1709	2022-01-23T13:44:57.855072Z	2022-01-23T13:44:57.855086Z	3.951
@SRYUJINtro Kenyal apa dulu nih kalo jeli mah hancur. Mending jadi karet	66649	Negative	27	2028	2022-01-28T03:56:05.082030Z	2022-01-28T03:56:05.082043Z	3.761
Geng2 Umno pun dah mula bash PN. Ni Neflix ka TGV ni? Harap geng ph tak terjebat dengan lakonan drama pukul 7 ni. Y https://t.co/Gi0XqLnpfv	66648	Negative	27	2027	2022-01-28T03:56:00.948475Z	2022-01-28T03:56:00.948488Z	2.007
@zafirxhzainxl_ sebenarny tkde rasa kurma pun kan. tekak aku rasa gula merah/melaka.	66647	Positive	29	1706	2022-01-23T13:44:48.901720Z	2022-01-23T13:44:48.901733Z	2.746
